longitude,latitude,name,address
1.847088,46.182624,Aire des Monts de Guéret - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-22 | Vatten Kassettömning Markbrunn WC Sopor | Restaurang
5.374278,49.157222,Avenue du Soldat Inconnu Verdun - Parkering,Pris: 0.00 EUR - Inlagt 2010-04-30 |  | Centrumnära Sevärdhet
7.215833,48.712222,Plan incliné de Saint-Louis-Arzviller - Parkering,Pris: Saknas |  | Nära vatten Sevärdhet
7.216944,48.711389,Parking de Cristallerie Garrebourg - Parkering,Pris: 0.00 EUR - Inlagt 2012-12-01 |  | Sevärdhet
7.185833,48.724722,Ecluse N 2 Saint-Louis - Parkering,Pris: 0.00 EUR - Inlagt 2012-08-01 |  | Nära vatten
6.293889,48.374167,Aire de Camping-Cars de Charmes - Ställplats,Pris: 8.60 EUR - Inlagt 2020-01-17 | El Vatten Kassettömning Markbrunn WC Dusch Sopor | Nära vatten Centrumnära
5.038833,49.122028,Aire Camping-Car Les Islettes - Ställplats,Pris: 7.00 EUR - Inlagt 2019-11-26 | El Vatten Kassettömning Markbrunn WC Dusch Sopor | Lugnt och Avskilt Naturnära
5.3195,48.687778,Rue Jean Willemart Ligny-En-Barrois - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-16 | El Vatten Kassettömning Markbrunn WC WiFi Sopor | Nära vatten Båthamn Lugnt och Avskilt
6.531861,49.294917,Rue du 27 Novembre Bouzonville - Parkering,Pris: 0.00 EUR - Inlagt 2008-05-19 |  | Centrumnära
6.061361,48.902528,Port de Plaisance Pont-À-Mousson - Ställplats,Pris: 12.00 EUR - Inlagt 2024-09-21 | El Vatten Kassettömning Markbrunn WC Dusch Sopor Tvättstuga | Centrumnära Båthamn
5.149104,48.366392,Halte Nautique Donjeux - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-16 | El Vatten Kassettömning Markbrunn Sopor | Nära vatten Centrumnära
6.168864,49.123845,Aire Municipale Metz - Ställplats,Pris: 17.00 EUR - Inlagt 2022-10-12 | Vatten Kassettömning Markbrunn | Nära vatten Centrumnära Badanläggning Vid Campingplats
5.885,48.676667,Aire de Camping-Cars Toul - Ställplats,Pris: 7.00 EUR - Inlagt 2020-01-17 | El Vatten Kassettömning Markbrunn Sopor | Nära vatten Centrumnära
6.425,48.25,Aire de Camping-Car du Coignot - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-17 | Vatten Kassettömning Markbrunn | Nära vatten Centrumnära Lugnt och Avskilt
6.138234,49.247876,Aire Camping-Car Park d'Amnéville La Cité des Loisirs - Ställplats,Pris: 14.72 EUR - Inlagt 2023-08-28 | El Vatten Kassettömning Markbrunn WiFi Sopor | Badanläggning Naturnära Eventcenter
5.838219,48.207438,Aire de Camping-Car Bulgnéville - Ställplats,Pris: 4.00 EUR - Inlagt 2021-04-18 | Vatten Kassettömning Markbrunn WC Sopor | Centrumnära Fiskeplats Lugnt och Avskilt
6.127471,48.815334,Aire de Camping Cars de Millery - Ställplats,Pris: 0.00 EUR - Inlagt 2021-10-21 | El Vatten Kassettömning Markbrunn Sopor | Nära vatten Centrumnära
1.615657,44.799981,Rocamadour - Parkering,Pris: 16.00 EUR - Inlagt 2022-04-24 | Sopor | Centrumnära Sevärdhet
1.44,44.438611,Rue Saint George Cahors - Parkering,Pris: 0.00 EUR - Inlagt 2014-12-07 |  | Centrumnära
11.535649,58.870773,Bullarebygdens Camping - Campingplats,Pris: 325.00 SEK - Inlagt 2025-06-12 | El Vatten Kassettömning WC HCP Dusch WiFi Sopor | Badplats Fiskeplats Lugnt och Avskilt Restaurang
2.012222,43.568611,Aire Camping-Car Puylaurens - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-30 | Vatten Kassettömning Markbrunn Sopor | Centrumnära
1.297778,43.828889,Aire de CC Grisolles - Ställplats,Pris: 0.00 EUR - Inlagt 2025-09-18 | Vatten Kassettömning Markbrunn Sopor | Nära vatten Centrumnära Lugnt och Avskilt
2.432777,44.278514,Aire de Camping-Car Baraqueville - Ställplats,Pris: 0.00 EUR - Inlagt 2020-04-24 | Vatten Kassettömning Markbrunn | Centrumnära
1.191651,44.503527,Aire Municipale Prayssac - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-28 | Vatten Kassettömning Markbrunn Sopor | Centrumnära
1.928188,44.728313,Place de Larroque Lacapelle-Marival - Parkering,Pris: 0.00 EUR - Inlagt 2009-12-13 | El Vatten Kassettömning Markbrunn Sopor | Centrumnära
2.82134,44.38589,Aire Camping Car Laissac - Ställplats,Pris: 0.00 EUR - Inlagt 2022-11-20 | El Vatten Kassettömning Markbrunn WC Sopor | Centrumnära Köpcentrum
1.709199,43.396803,Aire de Camping-Car Villefranche-de-Lauragais - Ställplats,Pris: 13.00 EUR - Inlagt 2020-02-01 | El Vatten Kassettömning Markbrunn WC Dusch WiFi | Centrumnära Lugnt och Avskilt
3.085833,44.096111,Aire Camping-Car Park de Millau Ville - Ställplats,Pris: 11.01 EUR - Inlagt 2021-10-15 | El Vatten Kassettömning Markbrunn WiFi Sopor | Centrumnära
1.581389,44.478333,Aire de Camping-Car Saint-Géry - Parkering,Pris: 5.50 EUR - Inlagt 2014-12-07 | Vatten Kassettömning Markbrunn WC Sopor | Centrumnära
0.886944,43.17,Aire Camping-Car Auzas - Ställplats,Pris: 5.00 EUR - Inlagt 2021-09-30 | El Vatten Kassettömning Markbrunn WiFi Sopor | Nära vatten Lugnt och Avskilt Naturnära
1.874167,43.084722,Aire de Camping-Car Mirepoix - Ställplats,Pris: 0.00 EUR - Inlagt 2020-02-01 | Vatten Kassettömning Markbrunn WC | Centrumnära
1.868056,50.9675,Teminal Ferry Calais - Parkering,Pris: 0.00 EUR - Inlagt 2014-01-18 | WiFi Sopor | Nära vatten
2.240833,50.705278,Aires de Camping-Cars La Coupole - Parkering,Pris: 0.00 EUR - Inlagt 2015-12-07 |  | Sevärdhet
1.633889,50.218333,Aire de Camping-Car Le Crotoy - Ställplats,Pris: 7.00 EUR - Inlagt 2020-01-12 | El Vatten Kassettömning Markbrunn Sopor | Nära vatten Centrumnära Badplats Lugnt och Avskilt
3.795776,50.299936,Aire de Camping-Car Bavay - Ställplats,Pris: 0.00 EUR - Inlagt 2019-12-26 | Vatten Kassettömning Markbrunn Sopor | Centrumnära
2.1225,50.988611,Aire Camping-Car Gravelines - Ställplats,Pris: 7.00 EUR - Inlagt 2020-01-12 | Sopor | Nära vatten Lugnt och Avskilt
1.567587,50.679626,Aire Camping-Car Equihen Plage - Ställplats,Pris: 9.00 EUR - Inlagt 2023-09-15 | El Vatten Kassettömning Markbrunn Sopor | Nära vatten Centrumnära Lugnt och Avskilt
-1.418056,46.668333,Aire Camping-Car La Roche-sur-Yon - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-21 | El Vatten Kassettömning Markbrunn | Centrumnära Lugnt och Avskilt
-2.512778,47.396389,Aire Camping-Car Park de Piriac Brambell - Ställplats,Pris: 9.90 EUR - Inlagt 2021-10-05 | Vatten Kassettömning Markbrunn WiFi Sopor | Nära vatten
0.189111,48.002278,Aire Camping Car du Mans - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-19 | Vatten Kassettömning Markbrunn | Nära vatten Centrumnära
-2.453889,47.2675,Aire de Camping-Cars de la Govelle - Parkering,Pris: Saknas | El Vatten | Nära vatten Badplats Sevärdhet
-0.328333,47.842778,Espace Henri Royer Sablé-sur-Sarthe - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-19 | WC | Nära vatten Centrumnära
-1.617222,46.4675,Aire de Stationnement des Gâtines - Ställplats,Pris: 7.60 EUR - Inlagt 2020-01-26 | El Vatten Kassettömning Markbrunn Sopor | Nära vatten Centrumnära Lugnt och Avskilt
-2.263889,46.980278,Aire de Camping Car L'Epine - Ställplats,Pris: 9.00 EUR - Inlagt 2020-01-21 | El Vatten Kassettömning Markbrunn WC Dusch Sopor | Nära vatten Centrumnära
-2.238333,47.136667,Aire Camping-Car Park de Préfailles Les Pinettes - Ställplats,Pris: 12.48 EUR - Inlagt 2021-10-06 | El Vatten Kassettömning Markbrunn WiFi Sopor | Nära vatten Lugnt och Avskilt Naturnära
-0.751944,48.1275,Aire de Camping-Cars de Saint-Jean-sur-Mayenne - Ställplats,Pris: 10.10 EUR - Inlagt 2020-01-19 | El Vatten Kassettömning Markbrunn WC Dusch Sopor | Nära vatten Centrumnära Lugnt och Avskilt
-0.023056,47.241667,Aire d'Accueuil Camping-Cars de Dampierre-sur-Loire - Ställplats,Pris: 7.20 EUR - Inlagt 2020-01-20 | Vatten Kassettömning Markbrunn Sopor | Nära vatten Lugnt och Avskilt
-2.252222,47.000833,Aire Municipale de Noirmoutier-en-l’Ile - Ställplats,Pris: 17.00 EUR - Inlagt 2025-05-24 | El Vatten Kassettömning Markbrunn WiFi | Nära vatten Centrumnära
-1.234722,46.773889,Aire de Camping Car Les Essarts - Parkering,Pris: 0.00 EUR - Inlagt 2016-06-17 | El Vatten Kassettömning Markbrunn | Centrumnära Badanläggning
-0.194167,47.326667,Aire d’Accueil Chênehutte-Trèves-Cunault - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-20 | El Vatten Kassettömning Markbrunn Sopor | Nära vatten Lugnt och Avskilt
-0.924626,46.893931,Accueil Camping-Cars Puy du Fou - Ställplats,Pris: 10.00 EUR - Inlagt 2020-01-21 | El Vatten Kassettömning Markbrunn WC Sopor | Eventcenter
-1.236944,47.126944,Domaine de la Tucauderie - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-21 | El Vatten Markbrunn WC Dusch | Lugnt och Avskilt Naturnära Vingård
2.342623,50.153839,Aire Camping-Car Doullens - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-12 | Vatten Kassettömning Markbrunn Sopor | Centrumnära Sevärdhet
2.156149,49.743513,Aire de Camping-Car de Conty - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-14 | Vatten Kassettömning Markbrunn Sopor | Centrumnära Lugnt och Avskilt
2.080177,49.424259,Aire de Camping-Car de Beauvais - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-13 | Vatten Kassettömning Markbrunn Sopor | Centrumnära Sevärdhet Lugnt och Avskilt
-0.1675,45.663333,Cognac Peyrot Gondeville - Parkering,Pris: 0.00 EUR - Inlagt 2015-12-02 |  | Vingård
0.451389,45.824722,Place du Champ de Mars Chasseneuil-sur-Bonnieure - Parkering,Pris: 0.00 EUR - Inlagt 2014-11-22 | El Vatten Kassettömning Markbrunn | Centrumnära
-1.180556,45.683056,Boulevard de la Plage Les Mathes - Parkering,Pris: 8.00 EUR - Inlagt 2015-06-25 | Sopor | Nära vatten Badplats
-0.304889,45.520528,Rue de Riveron Archiac - Parkering,Pris: 0.00 EUR - Inlagt 2007-04-24 | Vatten Kassettömning Markbrunn | Centrumnära
-0.332222,45.698444,Aire Camping-Car Cognac - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-25 | El Markbrunn WC Sopor | Nära vatten Centrumnära
0.044604,45.580739,Aire Camping-Car Roullet-Saint-Estèphe - Ställplats,Pris: Saknas | Sopor | Nära vatten Centrumnära
-1.00666,45.92833,Aire Camping-Car Park de Soubise Le Port - Ställplats,Pris: 10.54 EUR - Inlagt 2021-10-15 | El Vatten Kassettömning Markbrunn WC HCP Dusch Sopor | Nära vatten Centrumnära Båthamn Lugnt och Avskilt
-1.139667,46.15275,Aire de Camping-Car Jean Moulin - Ställplats,Pris: 15.00 EUR - Inlagt 2020-01-26 | Vatten Kassettömning Markbrunn Sopor | Nära vatten
-0.229318,45.38391,Baignes-Sainte-Radegonde - Ställplats,Pris: 0.00 EUR - Inlagt 2010-10-21 | Vatten Kassettömning Markbrunn | Vid Reningsverk
0.810342,46.333085,Aire Camping-Car Park de Moulismes - Ställplats,Pris: 11.11 EUR - Inlagt 2021-10-17 | El Vatten Kassettömning Markbrunn WiFi Sopor | Nära vatten Lugnt och Avskilt Naturnära
-0.628632,45.755114,Rue de Courbiac Saintes - Parkering,Pris: 0.00 EUR - Inlagt 2020-01-26 |  | Lugnt och Avskilt Vid Campingplats
-0.796111,45.475556,Aire de Camping-Car Mortagne-sur-Gironde - Ställplats,Pris: 9.50 EUR - Inlagt 2020-01-26 | El Vatten Kassettömning Markbrunn WC Dusch WiFi Sopor | Nära vatten Centrumnära Båthamn Lugnt och Avskilt
-0.208519,46.26219,Rue de Halles Celles-sur-Belle - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-22 | Vatten Kassettömning Markbrunn | Centrumnära Sevärdhet
-0.782222,45.820556,Aire de Camping-Cars Saint-Porchaire - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-26 | Vatten Kassettömning Markbrunn WC Sopor | Centrumnära Lugnt och Avskilt
-0.590833,46.320556,L'aire de Camping-Car Coulon - Ställplats,Pris: 10.50 EUR - Inlagt 2020-01-26 | El Vatten Kassettömning Markbrunn WC Sopor | Nära vatten Centrumnära Lugnt och Avskilt
-0.688056,46.296667,Rue du Marais Arçais - Ställplats,Pris: 8.50 EUR - Inlagt 2020-01-26 | Vatten Kassettömning Markbrunn WC Sopor | Nära vatten Centrumnära
-1.546389,46.227222,Aire Camping-Car Saint-Clément-des-Baleines - Ställplats,Pris: 12.00 EUR - Inlagt 2020-01-26 | El Vatten Kassettömning Markbrunn Sopor | Nära vatten Centrumnära Lugnt och Avskilt
-1.383333,46.0275,Aire Camping-Car Le Moulin - Ställplats,Pris: 12.00 EUR - Inlagt 2020-01-26 | El Vatten Kassettömning Markbrunn WC Dusch Sopor Tvättstuga | Centrumnära Lugnt och Avskilt
-1.011965,45.628292,Aire Camping-Car Park de Royan - Ställplats,Pris: 12.32 EUR - Inlagt 2021-10-11 | El Vatten Kassettömning Markbrunn WiFi Sopor | Sevärdhet Lugnt och Avskilt
6.208056,45.794722,Aire Camping-Car Le Bout du Lac - Ställplats,Pris: 14.40 EUR - Inlagt 2021-02-03 | El Vatten Kassettömning Markbrunn WC Dusch Sopor | Nära vatten Badplats
4.427389,43.455583,Aire de Camping Car Espace George Pompidou - Ställplats,Pris: 13.00 EUR - Inlagt 2022-03-30 | Vatten Kassettömning Markbrunn WC Sopor | Nära vatten Centrumnära
6.515833,43.846056,Aire Municipale Castellane - Ställplats,Pris: 9.00 EUR - Inlagt 2023-08-31 | Vatten Kassettömning Markbrunn WC Sopor | Nära vatten Centrumnära Lugnt och Avskilt
6.404167,43.922222,Senez - Friplats,Pris: 0.00 EUR - Inlagt 2011-09-28 |  | Nära vatten
4.736111,44.422222,Donzere - Friplats,Pris: 0.00 EUR - Inlagt 2011-09-15 |  | Vid Rastplats
6.711944,43.365556,Aire Camping-Car Chez Marcel - Ställplats,Pris: 14.00 EUR - Inlagt 2020-02-03 | El Vatten Kassettömning Markbrunn WC Dusch WiFi Sopor Tvättstuga | Nära vatten Badplats
5.040861,43.328808,Aire de Camping-Cars de Carro - Ställplats,Pris: 11.20 EUR - Inlagt 2023-09-03 | Vatten Kassettömning Markbrunn Sopor | Nära vatten Centrumnära
5.153333,43.628056,Aire de Camping-Car Pélissanne - Ställplats,Pris: 0.00 EUR - Inlagt 2020-02-03 | Vatten Kassettömning Markbrunn Sopor | Centrumnära
6.122222,45.023306,Les Deux Alps - Ställplats,Pris: 12.00 EUR - Inlagt 2020-01-27 | El Vatten Kassettömning Markbrunn WC Sopor | Centrumnära Vintersportanläggning
5.141111,44.137778,Bedoin - Friplats,Pris: 0.00 EUR - Inlagt 2011-09-27 |  | 
6.242222,43.796389,Aire de Camping-Car le Galetas - Ställplats,Pris: 10.44 EUR - Inlagt 2020-01-30 | Vatten Kassettömning Markbrunn WC Dusch WiFi | Nära vatten Badplats Vid Campingplats
6.661944,43.211667,Aire Camping-Car Ramatuelle - Ställplats,Pris: 22.00 EUR - Inlagt 2025-09-29 | Vatten Kassettömning Markbrunn WC Dusch WiFi Sopor | Nära vatten Badplats Lugnt och Avskilt
6.218333,43.843333,Aire de Camping-Car Moustiers-Sainte-Marie - Ställplats,Pris: 8.60 EUR - Inlagt 2020-01-30 | El Vatten Kassettömning Markbrunn Sopor | Centrumnära Sevärdhet
5.40694,43.240588,Marly Parc - Ställplats,Pris: 17.00 EUR - Inlagt 2020-02-03 | El Vatten Kassettömning Markbrunn WC WiFi Sopor | Centrumnära Lugnt och Avskilt
6.430833,43.151944,Cavaliére Plage - Ställplats,Pris: 25.00 EUR - Inlagt 2023-10-26 | El Vatten Kassettömning Markbrunn Sopor | Nära vatten Centrumnära Badplats
5.705833,43.281111,Aire de Camping-Car Cuges-les-Pins - Ställplats,Pris: 4.50 EUR - Inlagt 2020-02-03 | Vatten Kassettömning Markbrunn Sopor | Centrumnära Lugnt och Avskilt Naturnära
6.151571,43.760786,Aire de Camping-Cars Sainte Croix-de-Verdon - Ställplats,Pris: 8.00 EUR - Inlagt 2020-01-30 | El Vatten Kassettömning Markbrunn WC Sopor | Nära vatten Centrumnära Lugnt och Avskilt Naturnära
7.121667,43.615,Parking Marineland - Parkering,Pris: 10.00 EUR - Inlagt 2014-08-15 | El Vatten Kassettömning Markbrunn | Nära vatten Eventcenter
6.63006,43.317057,Aire de Camping-Car Sainte-Maxime - Ställplats,Pris: 12.00 EUR - Inlagt 2023-09-01 | Vatten Kassettömning Markbrunn WiFi | Centrumnära Lugnt och Avskilt
5.798611,44.5175,Aire de Stationnement de Camping Cars Veynes - Ställplats,Pris: 6.50 EUR - Inlagt 2020-01-29 | Vatten Sopor | Nära vatten Badplats Fiskeplats
6.506951,43.706545,Aire Municipale Comps-sur-Artuby - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-30 | Vatten Kassettömning Markbrunn WC | Centrumnära Lugnt och Avskilt
6.808056,43.799167,Aire Municipale Lac de Thorenc - Parkering,Pris: 0.00 EUR - Inlagt 2016-12-06 | Vatten Kassettömning Markbrunn | Fiskeplats
4.963056,44.393889,Aire de Camping-Car Domaine de Lumian - Ställplats,Pris: 3.00 EUR - Inlagt 2020-01-29 | El Vatten Kassettömning Markbrunn Sopor | Vingård
5.042833,44.056111,Carpentras - Parkering,Pris: 0.00 EUR |  | Centrumnära
5.596421,46.154973,Aire de service du Lac de Nantua - Ställplats,Pris: 9.00 EUR - Inlagt 2020-01-24 | Vatten Kassettömning Markbrunn Sopor | Nära vatten Centrumnära Badplats
5.026694,45.99125,Parc Aux Oiseaux - Parkering,Pris: Saknas |  | Eventcenter
4.675948,46.208607,Château des Labourons - Parkering,Pris: Saknas |  | Vingård
5.239722,46.209167,Aire Municipale Bourg en Bresse - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-24 | Vatten Kassettömning Markbrunn | Centrumnära Lugnt och Avskilt
4.769218,45.314872,Quai Jules Roche (Sud) Serrières - Parkering,Pris: 0.00 EUR - Inlagt 2007-12-01 |  | Nära vatten
4.042986,45.98641,Aire de Loisirs du Barrage - Ställplats,Pris: 7.00 EUR - Inlagt 2020-01-25 | Vatten Kassettömning Markbrunn WC Sopor | Nära vatten Centrumnära Badplats
6.346751,45.279703,Aire Camping-Car Saint-Jean-de-Maurienne - Parkering,Pris: 0.00 EUR - Inlagt 2008-12-04 | Vatten Kassettömning Markbrunn | Centrumnära
4.82167,45.073537,Aire de Camping-Car Tournon-Sur-Rhône - Ställplats,Pris: 7.00 EUR - Inlagt 2019-03-30 | Kassettömning Markbrunn | 
4.08349,46.03781,Port de Plaisance Roanne - Ställplats,Pris: 7.50 EUR - Inlagt 2020-01-25 | El Vatten Kassettömning Markbrunn WiFi Sopor | Nära vatten Centrumnära Båthamn Lugnt och Avskilt
4.255929,45.447856,Rue de Plage Saint Victor Sur Loire - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-27 | El Vatten Kassettömning Markbrunn Sopor | Nära vatten Centrumnära Lugnt och Avskilt
4.756734,44.565174,Aire du Chemin du Bois de Laud - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-29 | Vatten Kassettömning Markbrunn Sopor | Centrumnära Lugnt och Avskilt
6.079321,45.086542,Parking de Brandes - Ställplats,Pris: 11.65 EUR - Inlagt 2020-01-27 | El Vatten Kassettömning Markbrunn WC | Centrumnära Naturnära Vintersportanläggning
4.87193,44.645728,Aire Municipale Marsanne - Ställplats,Pris: 0.00 EUR - Inlagt 2021-04-13 | Vatten Kassettömning Markbrunn Sopor | Centrumnära Lugnt och Avskilt Naturreservat
4.888046,46.185148,Aire de Camping-Car Illiat - Ställplats,Pris: 0.00 EUR - Inlagt 2020-01-24 | Vatten Kassettömning Markbrunn Sopor | Nära vatten Centrumnära Lugnt och Avskilt
4.833034,45.218198,Aire Camping-Cars de Beausemblant - Ställplats,Pris: 0.00 EUR - Inlagt 2026-03-02 | Vatten Kassettömning Markbrunn Sopor | Centrumnära Lugnt och Avskilt Restaurang
5.889557,45.696301,Aire Camping-Car Park d'Aix les Bains - Ställplats,Pris: 16.25 EUR - Inlagt 2023-08-29 | El Vatten Kassettömning Markbrunn Sopor | Nära vatten Badplats Fiskeplats
4.751928,45.972371,Camping de mon Village de Villefranche-sur-Saône Beaujolais - Ställplats,Pris: 13.86 EUR - Inlagt 2023-08-15 | El Vatten Kassettömning Markbrunn WiFi Sopor | Nära vatten Lugnt och Avskilt Naturnära
5.671389,44.906389,Aire Camping-Car Aux Combettes Treffort - Ställplats,Pris: 12.00 EUR - Inlagt 2020-01-27 | El Vatten Kassettömning Markbrunn WC Sopor | Nära vatten Badplats Lugnt och Avskilt Naturnära
5.076944,46.255556,La Ferme de Cornaton - Ställplats,Pris: 15.30 EUR - Inlagt 2020-01-24 | El Vatten Kassettömning Markbrunn WC Dusch | Lugnt och Avskilt Lantgård
4.6375,46.040556,Aire de Camping-Car au Domaine du Breuil - Ställplats,Pris: 0.00 EUR - Inlagt 2015-04-18 | WiFi | Centrumnära Vingård
14.560889,42.224833,Via Costa Verde Torino di Sangro Mare - Parkering,Pris: 0.00 EUR - Inlagt 2008-12-08 |  | Badplats
13.951389,42.456389,Agriturismo Bio Il Portico - Ställplats,Pris: 10.00 EUR - Inlagt 2019-12-30 | El Vatten WC Dusch | Restaurang Lantgård
14.031111,42.661111,Lungomare Trieste Roseto degli Abruzzi - Parkering,Pris: 0.00 EUR - Inlagt 2011-04-26 |  | Nära vatten Centrumnära Badplats
12.489004,44.127965,Parking delle Robinie - Ställplats,Pris: 15.00 EUR - Inlagt 2024-05-07 | El Vatten Kassettömning Markbrunn WC Dusch Sopor | Nära vatten Centrumnära Badplats
12.195556,44.421944,Largo Giustiniano Ravenna - Parkering,Pris: 6.00 EUR - Inlagt 2016-12-09 |  | Centrumnära Sevärdhet
12.188611,44.414444,Piazza Resistenza Ravenna - Ställplats,Pris: 2.25 EUR - Inlagt 2019-12-27 | Vatten Kassettömning Markbrunn WC | Centrumnära Sevärdhet
11.778611,44.221667,Area Sosta Camper Brisighella - Ställplats,Pris: 8.00 EUR - Inlagt 2019-12-27 | El Vatten Kassettömning Markbrunn | Centrumnära Badanläggning
12.487778,44.126667,L'Adriatico Parking - Ställplats,Pris: 16.00 EUR - Inlagt 2019-12-30 | El Vatten Kassettömning Markbrunn WC Dusch WiFi Sopor Tvättstuga | Centrumnära Badplats Fiskeplats
12.488611,44.127222,Parking Rio Pircio - Ställplats,Pris: 15.00 EUR - Inlagt 2024-05-24 | El Vatten Kassettömning Markbrunn Dusch WiFi | Nära vatten Centrumnära Badplats
12.350556,44.818889,Area Sosta Camper Gorino Ferrarese - Ställplats,Pris: 7.00 EUR - Inlagt 2019-12-27 | El Vatten Kassettömning Markbrunn WC Dusch Sopor | Nära vatten Centrumnära
10.867528,44.784139,Area Sosta Camper Carpi - Ställplats,Pris: 0.00 EUR - Inlagt 2019-12-27 | Vatten Kassettömning Markbrunn Sopor | Badanläggning
12.364111,44.24075,Area Sosta Camper Pinarella - Parkering,Pris: 0.00 EUR - Inlagt 2009-10-23 |  | Centrumnära
13.412222,45.681667,Area Sosta Camper Grado - Ställplats,Pris: 16.00 EUR - Inlagt 2019-11-28 | El Vatten Kassettömning Markbrunn | Centrumnära Badplats
13.225,46.214444,Area Sosta Camper Tarcento - Ställplats,Pris: 0.00 EUR - Inlagt 2019-12-25 | El Vatten Kassettömning Markbrunn | Nära vatten Centrumnära
15.815556,39.692222,Lido Tropical - Ställplats,Pris: 26.00 EUR - Inlagt 2019-12-31 | El Vatten Kassettömning Markbrunn WC HCP Dusch WiFi Sopor Tvättstuga | Nära vatten Centrumnära Badplats Sevärdhet
15.811111,39.721667,Lido Alexander - Ställplats,Pris: 12.00 EUR - Inlagt 2019-12-31 | El Vatten Kassettömning Markbrunn Dusch WiFi Sopor Tvättstuga | Nära vatten Centrumnära Badplats Lugnt och Avskilt
15.288611,40.041944,Area Sosta Camper Palinuro - Ställplats,Pris: 13.00 EUR - Inlagt 2021-04-05 | El Vatten Kassettömning Markbrunn WC Dusch WiFi | Centrumnära Badplats Naturreservat
14.121667,40.869444,Castagnaro Parking - Ställplats,Pris: 15.00 EUR - Inlagt 2019-12-30 | El Vatten Kassettömning Markbrunn WC Dusch WiFi | Sevärdhet Lugnt och Avskilt
11.588619,42.322225,Via Giannutri Montalto Marina - Parkering,Pris: 0.00 EUR - Inlagt 2016-10-11 | Vatten Kassettömning WC | Nära vatten Badplats
11.986944,42.635833,Area Camper Il Guadetto - Ställplats,Pris: 16.00 EUR - Inlagt 2019-12-30 | El Vatten Kassettömning Markbrunn Dusch WiFi | Nära vatten Centrumnära Lugnt och Avskilt
7.6025,43.793333,Via G. Freccero Ventimiglia - Parkering,Pris: 0.00 EUR - Inlagt 2013-12-03 | Sopor | Centrumnära
9.165556,44.332778,Viale Franco Molfino Camogli - Parkering,Pris: 0.00 EUR - Inlagt 2019-12-27 |  | Centrumnära
8.3375,44.165278,Area Sosta Camper Caprazoppa - Ställplats,Pris: 16.00 EUR - Inlagt 2019-12-27 | Vatten Kassettömning Markbrunn WC Dusch | Nära vatten Centrumnära Badplats
7.746111,43.803056,Area Sosta Camper Pian di Poma - Ställplats,Pris: 15.00 EUR - Inlagt 2017-10-31 | Vatten | 
8.070833,43.906944,Oasi Village e Camping - Ställplats,Pris: 36.00 EUR - Inlagt 2023-08-18 | El Vatten Kassettömning Markbrunn Tvättstuga | Centrumnära
9.859444,44.103889,Area Camper La Spezia - Ställplats,Pris: 6.00 EUR - Inlagt 2019-12-28 | El Vatten Kassettömning Markbrunn Sopor | Sevärdhet
9.518611,44.214444,Camping Fornaci al Mare - Ställplats,Pris: 33.00 EUR - Inlagt 2019-12-27 | El Vatten Kassettömning Markbrunn WC Dusch WiFi Tvättstuga | Badplats Sevärdhet Vid Campingplats
10.8727,45.87264,Camperstop Torbole - Campingplats,Pris: 31.00 EUR - Inlagt 2021-02-28 | El Vatten Kassettömning Markbrunn WC Dusch WiFi Sopor | Nära vatten Centrumnära Badplats Fiskeplats
10.143722,46.547889,Camping Pemont - Campingplats,Pris: 19.00 EUR - Inlagt 2021-02-20 | El Vatten Kassettömning Markbrunn WC HCP Dusch WiFi Sopor | Centrumnära Vintersportanläggning
10.633078,45.460443,Camper Park Sirmione - Ställplats,Pris: 26.00 EUR - Inlagt 2025-06-12 | El Vatten Kassettömning Markbrunn WC Dusch WiFi Sopor | Nära vatten Centrumnära Badplats
10.033861,45.137278,Piazzale della Croce Rossa Cremona - Parkering,Pris: 0.00 EUR - Inlagt 2008-12-04 | Vatten Kassettömning Markbrunn | Centrumnära Sevärdhet
10.106833,45.698667,Via Provinciale Sale Marasino - Parkering,Pris: Saknas | Sopor | Nära vatten Badplats Båthamn
10.610556,45.486944,Piazzale Monte Baldo Sirmione - Ställplats,Pris: 21.00 EUR - Inlagt 2019-12-27 | Vatten Kassettömning Markbrunn | Nära vatten Centrumnära Badplats
